,sigma_Cl,sigma_H,sigma_N,sigma_O,epsilon_Cl,epsilon_H,epsilon_N,epsilon_O
37266,0.163991463505771,0.880604877500302,0.572426451821359,0.594549265823522,0.575344939493628,0.110142808603297,0.174729780397066,0.938145210098225
39615,0.82093853311073,0.808120104411587,0.568831128392425,0.804149305579354,0.413090551450471,0.471887640309474,0.18695625045663,0.0267959883908413
51509,0.54110616487741,0.982697911952981,0.996432685874998,0.364710672973991,0.484139794762485,0.843748334420303,0.0474749759416268,0.271602708165531
49342,0.97929415659655,0.724435219418732,0.434530935765981,0.40729780901704,0.393176241584161,0.883340572632439,0.758615861501851,0.740070333681376
49036,0.968117472555372,0.51234101730778,0.42483102813588,0.439570469841713,0.169222102121498,0.816476325240346,0.991388251647807,0.796255472765106
17159,0.469873807533119,0.723991337255267,0.580374762765765,0.604424185259888,0.440021805451395,0.654353337063619,0.233351000394127,0.869528853322773
28589,0.10424509111531,0.773608517803926,0.61577246637168,0.498092461380473,0.456770443154101,0.777114689288661,0.591511736709734,0.469979096791427
14078,0.789178647663049,0.959209605145121,0.981421164085826,0.302786336036514,0.249858914502377,0.0537418738641037,0.0759421056823197,0.671034394326791
35521,0.982334298621007,0.771931355271672,0.6685171925522,0.374865907914196,0.58659970067083,0.456126707120698,0.179264243759436,0.864575836195862
30473,0.23005075418228,0.900927833412105,0.712288394604392,0.542936182605198,0.470832668259839,0.176911247627527,0.358284779045638,0.334793322279767
29710,0.358578998742061,0.748139127591153,0.501692181701331,0.600240177668307,0.0910366605348882,0.390104691191935,0.783773888881431,0.469165111468985
37707,0.929134715185785,0.963164576626863,0.962763306015681,0.343118572401206,0.335388992405464,0.935828411807984,0.0989819448090378,0.317379466656864
24871,0.473641516727499,0.703460971967055,0.318829621831004,0.725950002470442,0.00785674778130853,0.882721189067633,0.0368511345317431,0.568043735207014
41187,0.291601715185034,0.7438576592973,0.200720211542765,0.714691918774971,0.534919272164568,0.363227324167734,0.354875736821298,0.614552991132712
16226,0.155925694004519,0.74780636773672,0.207550863384549,0.70493638784467,0.474214564263498,0.33339950995164,0.988235401863256,0.671119473179988
34652,0.675424079251499,0.663223971377865,0.316564608037469,0.554181116720756,0.851162179760679,0.756052229718196,0.956830444238103,0.70582120123805
21191,0.637981339373958,0.995841444551573,0.730415567612933,0.493402504291655,0.629420377704665,0.0237478443276835,0.188985289421016,0.914303209216323
20763,0.192621373721835,0.824084225745423,0.628940041291077,0.489951617812087,0.660342845535021,0.43635827319788,0.766868003172595,0.936514218527588
15737,0.97137049794765,0.875359915846172,0.512414836888027,0.433981880677138,0.402408113149164,0.161652474567324,0.63156225714296,0.271185640049166
15247,0.228998251778903,0.690052952929395,0.0875304998047395,0.728150833897088,0.396570177836946,0.543028698559545,0.640898226055735,0.934949464144225
43582,0.0455219447623773,0.804484441064086,0.132819678374641,0.737106441510408,0.38061255154803,0.1941306938944,0.487269957073465,0.657476749470227
41292,0.816569432227038,0.841089455237183,0.433656064266516,0.472691666762482,0.934093315974046,0.0879934811430091,0.624624601943247,0.599826239613598
23944,0.153246658435239,0.934506843234545,0.560141109405541,0.720521359411832,0.279927052158712,0.813950982867008,0.142257240839711,0.241473385914377
24301,0.147026970306276,0.775098651154891,0.0479426062197819,0.959325564766409,0.797360141029573,0.763373561251675,0.858502935677455,0.0658049507188114
26943,0.0380795729745194,0.975250288105033,0.438242107305984,0.642788242068529,0.0822146316080162,0.441035519489154,0.0695977423488425,0.73585071127397
27824,0.544884883331419,0.759357622892217,0.0551734981911313,0.708836813572015,0.0792231581892835,0.985668597832824,0.292420981080678,0.814625971923989
20657,0.556043659403453,0.819821872127762,0.796058126198004,0.52448003183834,0.842564654240686,0.987442808505741,0.416890585750793,0.14055520071256
22832,0.925502000726066,0.639882983841751,0.717350494181926,0.427180955625584,0.773883894801686,0.969609929316252,0.0795489885953561,0.950615686413481
43554,0.350593357453635,0.99626732773924,0.719563819578944,0.316391501730973,0.818356330745241,0.498787748913438,0.475329219539701,0.948954880126238
13368,0.291577125814871,0.763405865477204,0.398850943479,0.68037679637418,0.978951022282579,0.691913477798766,0.00677794357063096,0.957723089885165
19903,0.464154827606735,0.917730966541178,0.0505720899212697,0.685077911638454,0.153848867122415,0.57732884881529,0.177814954796024,0.849639714157086
19442,0.416839064741342,0.941942717102652,0.68721413776471,0.729002648978327,0.992776674980379,0.830918877348463,0.125279216737542,0.045985819232495
9040,0.622442492255391,0.665181010989513,0.858690687534251,0.516287638899659,0.393165737681742,0.979957642237359,0.129734025712074,0.852783006252266
30442,0.710251958322379,0.677284642082686,0.333762904879999,0.631314842117017,0.0801844401909702,0.976624597397203,0.398597576705104,0.954021190169664
15306,0.154206465439562,0.785100200298867,0.10772895709591,0.731821040291557,0.226707610775043,0.288056218972414,0.216041091582726,0.839346704531546
9186,0.109559420607001,0.788740935645986,0.120594427515042,0.743536314683317,0.0330562115663027,0.89073338898783,0.264172791513887,0.664787571039716
38572,0.128729093820058,0.946748260441129,0.601265139250573,0.633901577121724,0.986714494372716,0.187412149836438,0.345782792622361,0.198173913106016
11486,0.985754606068454,0.955080488803482,0.550953354058657,0.348470309600841,0.645721690148665,0.0676120161514242,0.662937178721491,0.652424642837712
46598,0.506727297687676,0.710695507626339,0.0280755387741524,0.686555224632333,0.580817795682551,0.27012574160003,0.675294702757974,0.996155319401256
48455,0.304058466032196,0.983596043202758,0.229894608416364,0.72696334737223,0.452415862967769,0.782339170254185,0.0231923399688593,0.213229961301693
28510,0.206983101098414,0.856509104158313,0.409633103931151,0.855254114273159,0.957614385843763,0.293373150437121,0.698161085573471,0.0158714087738
30204,0.6878182649817,0.931628239757755,0.918822226898042,0.297753115215709,0.391174567449541,0.530200861478634,0.245880181225903,0.707247892691671
26605,0.57701548000524,0.930094042757013,0.588762724793273,0.552948892664999,0.109843093040119,0.254042873417509,0.247765347294817,0.600616514656456
28242,0.561933366182178,0.644509227021735,0.423302928247488,0.817796034475704,0.333373306369507,0.987743092886935,0.556027861306388,0.00528508234523415
6949,0.169043964540451,0.907004067416407,0.696956967226867,0.612954489140036,0.0696183697138381,0.578214068938101,0.0963789859124608,0.387006085047948
23210,0.034372915762834,0.666953642053432,0.0520257287522389,0.760315100814761,0.991824216036745,0.408180942525192,0.701358367105585,0.949221791500657
40781,0.455247930256521,0.973398801578301,0.784739978637387,0.695833426769109,0.03166180103598,0.305740349556328,0.148469320863734,0.0403458031690704
33434,0.307273843554375,0.85068290735963,0.654738300286159,0.461370642481089,0.919618459116558,0.999794718779446,0.644898748239488,0.857905741103839
19961,0.901257371937286,0.933377431059877,0.981794550045759,0.272394143136463,0.87810145585444,0.545003599841858,0.088125387781239,0.302632387435353
25831,0.782733582619133,0.83215268062429,0.739364536895892,0.484005431804956,0.786322944844221,0.556734080492968,0.101695919742908,0.225573499780925
45183,0.637425051960753,0.936188604331137,0.388440814134508,0.601333922220562,0.138426580664449,0.51743304521045,0.356772190542477,0.390207579209824
50155,0.626129880799595,0.8547950201606,0.488585662797754,0.421460558507358,0.665351127777022,0.655488530736948,0.997296908747923,0.955309917943988
15606,0.00320984905727475,0.809571428329816,0.592508802650916,0.701584616335443,0.619846992358461,0.608149142586571,0.105826499626843,0.39704093763908
16269,0.0288938383524812,0.716069362322891,0.116933220110496,0.793215617348744,0.0262748123509928,0.891862016181506,0.705916806538931,0.430548510100622
48947,0.719422840944498,0.681874095342769,0.668306701132224,0.528056352746736,0.276404526388496,0.862612133986997,0.00728602598911578,0.982193713392675
52665,0.900497653387604,0.885839111070512,0.994150772060907,0.171943973428785,0.418742784619997,0.661091496297087,0.0550665977852079,0.891500263511795
31303,0.507167249365516,0.996096636851081,0.756216849720335,0.307417168802302,0.279636350483323,0.374712803881612,0.978020584708541,0.713333362727786
41172,0.83489620257272,0.981297958679603,0.437530881766006,0.576878658157149,0.0313519476866301,0.134365550530997,0.376895422328252,0.988642035326412
46521,0.0320697103754347,0.937036027870784,0.360315446976296,0.689767574972364,0.872277497839914,0.008855499935035,0.235259056455256,0.842048168608784
2178,0.346626600138861,0.844152366347734,0.799785476473639,0.578931770265988,0.0933411099663179,0.387177506444865,0.227942675384118,0.2839986407584
18295,0.834174372525752,0.752778411532161,0.0328689159390277,0.656835250649162,0.202982023722998,0.204503882204364,0.997336755558707,0.84478231760844
52989,0.0130642681497096,0.773033898998976,0.174761369700591,0.802167682408648,0.153173024435606,0.346909549761381,0.492963060445869,0.296986225171987
49609,0.938579349454633,0.787189281941106,0.871238104537157,0.471726450866449,0.00759718982838032,0.948330386699462,0.121208294081169,0.12596733387716
17539,0.199618377534061,0.681657802053647,0.375860159000196,0.766915424931535,0.742204689678279,0.733018021327971,0.040165320485229,0.582739023178025
48944,0.583041784214787,0.966866141005304,0.751851608353425,0.380189942611364,0.111511081707766,0.175438452136448,0.559459463307652,0.319819457649348
52515,0.486770016826187,0.643308854670525,0.232089385508272,0.651832540217077,0.45082292710987,0.892928821202557,0.334140850585687,0.877783410933301
32621,0.851569327427448,0.941218450591446,0.746825119330959,0.181139674306593,0.815520595738632,0.935610782405959,0.516821757366873,0.655903941137735
48033,0.349665221559753,0.664796266735761,0.427760369586973,0.63504198917699,0.833480146186654,0.961564106577686,0.23339910676892,0.680191864020961
44396,0.0360385691272218,0.860205297466864,0.611381354978853,0.603158679153417,0.547794027079101,0.933904272786147,0.290562240738126,0.512538037087336
32541,0.192251173878156,0.704518829379298,0.362529226055135,0.676505008848536,0.118945176320856,0.944084943189466,0.285738075402232,0.854523511699809
41164,0.870960624353005,0.911361058441291,0.987548793514965,0.156111690206794,0.857987122627453,0.749532547662205,0.178503558404985,0.813080727943221
52655,0.994453514261504,0.977496944585118,0.616897687211418,0.24188430031055,0.717519375143477,0.80474976439987,0.38611802029733,0.87047919635384
36482,0.465235054737461,0.942663045805638,0.34782601834558,0.48080249055509,0.705497447834376,0.951897524112301,0.193337561538227,0.996160044607183
25947,0.197845472684328,0.933347982646504,0.0928621776752413,0.768051729282465,0.356287844132203,0.305520170059509,0.0891123070523785,0.442401782298519
38575,0.616640531924513,0.961366883293703,0.693698995096945,0.601200024156556,0.339031558738774,0.688289346169416,0.550611855091534,0.0233406875487541
45801,0.6117954781552,0.939832733326018,0.066509085745723,0.749437303469854,0.0788238960462829,0.821379714034126,0.810172575457229,0.0772594035420236
25856,0.968533174514543,0.965147882743059,0.713948292954884,0.181016079943525,0.0112149829264462,0.696406797642609,0.942903954305037,0.8297889479945
34524,0.429234761304694,0.907801366284986,0.705307677663974,0.418609526920798,0.746595611461328,0.393879365795424,0.731617678422416,0.623688112081389
44588,0.0849368860866031,0.852930901519588,0.912357982537774,0.70147764127157,0.210725348174414,0.937441492361978,0.198042405030717,0.06998844546043
37247,0.521085318065361,0.896662434073753,0.37377300378815,0.716979349305482,0.587676394403749,0.964683742797051,0.487503158442804,0.232624065452121
40545,0.0494269623978813,0.708645167908168,0.203706701446132,0.775930923755545,0.393139138715663,0.645146492453906,0.131374706980833,0.509473480359713
33413,0.190246272456473,0.901401239337178,0.711346224491137,0.442939138146375,0.270376932882032,0.456869662066324,0.974437477366913,0.406357985722795
49707,0.691496488562374,0.816172554758808,0.364641956374212,0.741478714234282,0.420439294577461,0.182379530127317,0.793064645841919,0.0600897813701985
42590,0.633236645165233,0.710613496578858,0.173988422439415,0.675787043644693,0.694795834132621,0.318699924106357,0.15688739475942,0.805647041500886
50711,0.252750374849078,0.953093872055593,0.409010245898084,0.573694091513696,0.988860595189842,0.39770354195545,0.455488286623218,0.995915028359887
43432,0.771645723731704,0.793477221080239,0.52537578464739,0.360152217930065,0.565079986469631,0.753409926038073,0.97164047529323,0.665565605847378
28454,0.0809791939954976,0.97886893451642,0.410340648256214,0.619566529939707,0.295825076491515,0.0407692592372793,0.742050876379605,0.890323606148738
49400,0.45788648352287,0.95633105553474,0.548615002536241,0.604217549266032,0.344567739952,0.153484656748317,0.708391832856387,0.274964943126536
